"gene_symbol","t"
"NIP7",-6.75495712087981
"SMAP1",-6.7555622423969
"RP2",-6.75677926335709
"CAP1",-6.7582053414432
"LINC00667",-6.76157165218749
"SNORD65",-6.76254024446247
"XBP1",-6.76918471530198
"PRICKLE3",-6.77080173590829
"RBFOX1",-6.77181745072635
"SIPA1L2",-6.77725439050756
"KIAA0232",-6.77822821973443
"CMSS1",-6.77842996720854
"COQ10A",-6.77913066954366
"OSTM1",-6.78298557774569
"UBAP1",-6.78758159905065
"ZYG11B",-6.78769616023765
"KYAT1",-6.78982463755824
"LOC105379282",-6.79307018963261
"EIF4A1",-6.79315823751825
"ECE1",-6.79357449140597
"ITPKA",-6.79445764882259
"WDR55",-6.79457776340574
"LINC01985",-6.79812714377661
"TMEM40",-6.80040830935627
"HAUS2",-6.80265680479528
"GALK2",-6.80850929273707
"SEC23B",-6.80913392555771
"NCKAP1L",-6.81067161882275
"FLT3",-6.81104847844809
"CD55",-6.81187619495509
"TMEM230",-6.8166779884644
"MFN1",-6.818933056141
"LINC00540",-6.82281384107146
"CTSB",-6.82417348190138
"RNF6",-6.82476166732895
"ANKHD1",-6.82609820656177
"POPDC2",-6.82785966747608
"SLC7A6OS",-6.82831409796367
"ABRAXAS2",-6.82841065051235
"CDC37L1",-6.83009296002448
"UBIAD1",-6.83152239476483
"GRB2",-6.83237142795089
"TBXAS1",-6.83259161731275
"ZNF195",-6.83419116306407
"ZC3H14",-6.83452077330189
"FGD2",-6.83505283846544
"DOP1B",-6.83591859926477
"TRMT6",-6.83679150807215
"DNAJB9",-6.83895862623983
"MCTP1",-6.84056801208082
"CASTOR2",-6.84457622462562
"SPDYA",-6.84570917654137
"TAF9",-6.84708240185431
"FAM91A1",-6.84893417976311
"CPT1A",-6.85202732715944
"PSMD14",-6.85397191991644
"LOC101929048",-6.85522210400257
"GDI2",-6.85978165991627
"MOG",-6.86196796726897
"TUBGCP3",-6.86207622823103
"LOC105376436",-6.86334774583112
"PARG",-6.86545780326888
"LOC105376717",-6.86717351030087
"ZNG1F",-6.86892515853889
"LOC105371129",-6.87046163612572
"C3",-6.8741275139214
"ADCY9",-6.87473509060325
"ZNF552",-6.87499734649265
"USO1",-6.87889519457693
"SLC41A3",-6.87949095098063
"LOC102724892",-6.88141654683806
"SUCO",-6.8840982813902
"SEC61A1",-6.88427976438014
"ADAM10",-6.88438631416594
"RAB5C",-6.88870908977365
"SRPX",-6.89106825159759
"FNBP1L",-6.89283698765771
"ZNF765",-6.89392655014658
"GRSF1",-6.8947927517621
"C1GALT1C1",-6.89619075120737
"ACAA2",-6.89663894358328
"RABIF",-6.89882455207542
"HSF2BP",-6.90825201427448
"TMEM45A",-6.91276955570516
"RASGRF2",-6.9208381675542
"MAP3K5",-6.92273336141727
"PPP4R1",-6.92582185145322
"INPP5A",-6.92871857702804
"LOC112268445",-6.92891606807658
"ANO5",-6.92932181924909
"PIH1D2",-6.92961893250197
"FASTKD5",-6.9332390410773
"PPM1A",-6.93358499303139
"DPY19L1",-6.93398869977699
"LOC105369780",-6.93682933593145
"EPHB1",-6.93719304583171
"DESI2",-6.93880552692896
"CLSPN",-6.93881001016756
"LOC107984360",-6.94079482456905
"RANBP2",-6.94174558653421
"MOB4",-6.94208332446162
"MYOM3",-6.94421926266196
"ZNF562",-6.9507693905983
"LOC101928177",-6.95187918929536
"TM6SF1",-6.95247433881672
"PGM2",-6.95254738357715
"MED20",-6.95310903439979
"ATXN7L3",-6.9540011550026
"ZDHHC6",-6.95779859197462
"TMEFF2",-6.95809796794373
"PPP2R2D",-6.96268499145939
"CTBP2",-6.96534111015256
"USP39",-6.96536215662312
"TNFRSF11A",-6.96694216657873
"HERC2P9",-6.96805105152737
"YBX3",-6.9681734267077
"TOMM70",-6.97051020290949
"ABHD2",-6.97053535998452
"FABP5",-6.97226860158185
"CR1",-6.97272821442398
"USP47",-6.97636822987904
"PTPN12",-6.9766964439457
"TIMELESS",-6.9789255642935
"RPF2",-6.9789721143697
"FGF5",-6.97902522090121
"MAPK9",-6.98195227122683
"FAM133B",-6.98342573278775
"PSMD5",-6.98389914321465
"COPS2",-6.98801019912337
"HAPSTR1",-6.99062599344405
"SRRD",-6.99606809274807
"BAZ1A",-6.99625880569425
"SLC25A51",-6.9965940900065
"RAB10",-6.99782306175197
"PANX1",-6.99922393392349
"EFTUD2",-7.00154101980077
"ZNF800",-7.00209694014921
"PCMT1",-7.00470649362987
"SERINC3",-7.00820555416005
"CIAPIN1",-7.01734748211857
"FBXO45",-7.01834895225598
"EFNB1",-7.01903307717317
"RNF139",-7.01974933653304
"FOXO4",-7.01978184341132
"ZNRF3",-7.02071746023547
"SLC9B1",-7.02173801350423
"MCEE",-7.02292640195864
"KRAS",-7.02849655693253
"TWNK",-7.03079847512675
"MED31",-7.03108351650714
"UHRF1",-7.03801448906141
"CES2",-7.04043515290191
"UBR5",-7.04100302882738
"SCAPER",-7.04402674625579
"LOC102723704",-7.04852701027375
"HLCS",-7.05143181626734
"MTPAP",-7.05174189783134
"MIA2",-7.05458204824544
"GADD45B",-7.05642192172421
"NUDT16",-7.05714554530712
"TSTD2",-7.05763894944189
"ACTR2",-7.05883272863196
"MS4A6A",-7.05953527226313
"YBX1",-7.0596635804764
"KIAA1217",-7.06216126253047
"B4GALT6",-7.06469806518712
"HSPE1-MOB4",-7.0683940476799
"MTIF2",-7.0686281361546
"GART",-7.0689977475565
"CA13",-7.07132525574466
"SDHAF3",-7.07387481918482
"ADRA1A",-7.07491283013638
"CALU",-7.07769994960725
"CBX3",-7.07890637621791
"GDPD1",-7.07997233789927
"PHACTR3",-7.08317927420533
"GGPS1",-7.08576883967857
"CAV1",-7.08708418658722
"ABHD17B",-7.08832129011989
"UTP11",-7.08849855935668
"SH3RF3",-7.09183647597094
"TEX261",-7.09294804221545
"HIPK3",-7.09310501297016
"LOC107986828",-7.09781330377967
"NUFIP2",-7.09897668997864
"GIMAP4",-7.10093040339634
"TMBIM4",-7.10258808926704
"PLLP",-7.10356220443853
"MEGF9",-7.10697899450722
"TNFRSF1A",-7.10747266181103
"PIGX",-7.10817444659025
"FASTKD2",-7.11030121316965
"CCDC85A",-7.11367994465929
"WNK1",-7.11447936212959
"MEIS2",-7.11714172131892
"ERGIC2",-7.11807941237872
"LRP4-AS1",-7.11846028799899
"DDX3X",-7.11972182437479
"TMEM168",-7.12294473072447
"HS6ST3",-7.12994407741243
"IPO7",-7.13284465049806
"LOC105377286",-7.13573442420983
"MELK",-7.13893327624521
"MTRF1",-7.13975068705766
"LOC101928517",-7.14232503537378
"LCORL",-7.14316564101839
"NPLOC4",-7.14482205778265
"NUP43",-7.14487039445197
"ETFDH",-7.14520842095934
"NECTIN3",-7.14528812315182
"CSE1L",-7.14954016697227
"PACC1",-7.14992915210391
"LRRN3",-7.15075492553301
"LINC02248",-7.15130908261235
"NT5DC1",-7.15158111018288
"CDC27",-7.15292683116426
"MPZL2",-7.15452390135029
"BCKDHB",-7.15746611687732
"OTULINL",-7.15874406903759
"HUS1",-7.16254155142338
"RGR",-7.16310431121219
"NT5DC2",-7.16558090259893
"MYO9A",-7.16573121669875
"ALG2",-7.16624907887488
"SZRD1",-7.16629431918748
"BMPER",-7.16726327271378
"UBAP2",-7.16741129279277
"ETS2",-7.17472997298732
"OTUD4",-7.17575245965382
"TXNIP",-7.17615370684804
"PIAS1",-7.17799359459728
"FKBP15",-7.18159497845341
"OGDH",-7.18246119356495
"KCNH4",-7.18552517509554
"UBR7",-7.18619569220703
"CDADC1",-7.18759066989779
"GLA",-7.19032962445338
"LOC107986454",-7.19324117612445
"PLPP3",-7.19531547166878
"LOC101928875",-7.19590709508909
"DHCR24",-7.19671623582294
"CRY1",-7.20140617820123
"LZTS3",-7.20303941589747
"TIMMDC1",-7.205544934362
"RIC8B",-7.20633753290876
"SAA1",-7.20658600755038
"HK3",-7.20694120630508
"LSAMP",-7.21063818207316
"GNAO1",-7.21320226803089
"NKIRAS1",-7.21452915368787
"LPAR5",-7.21769764966077
"PARVB",-7.22669822646182
"SH2B3",-7.22782957584328
"MYO7A",-7.22925691873825
"CMTM4",-7.23077051011813
"PPFIBP1",-7.23573769679398
"ACP3",-7.23640866035634
"ORC4",-7.23644686092263
"PDP2",-7.2381711058018
"SPDL1",-7.24051140889777
"PDE4A",-7.24147731549489
"AXIN2",-7.24281384663781
"RIDA",-7.24463867782421
"CUTC",-7.24648470529122
"PTPRB",-7.25052300241111
"CCDC126",-7.25179194639473
"SMIM13",-7.25263220091754
"RHPN2",-7.25402489658061
"SENP3-EIF4A1",-7.25828059401794
"TAF4B",-7.26073682033612
"PPM1E",-7.26128737329051
"TMED2",-7.26216083924898
"RAF1",-7.26463093991166
"CACYBP",-7.26564726251428
"TINAGL1",-7.26802169163292
"MBNL1",-7.26887225003126
"BAIAP2",-7.2734698335301
"LINC00571",-7.27482135641276
"UBE2G2",-7.27772322615913
"TRIM13",-7.27845121796722
"PLA1A",-7.27945059852456
"SGK1",-7.27989246919959
"PPP1R15B",-7.28323822418409
"LRRC58",-7.28357008933436
"NIF3L1",-7.28461663838553
"LINC01537",-7.28471266627183
"LPAR3",-7.2851344574425
"BHMT2",-7.28697835647341
"PIK3R5",-7.2870394191855
"PDE4D",-7.29329853669853
"SYCP3",-7.3007183917258
"B4GALT5",-7.30191541628556
"FLT1",-7.30494477756404
"SEC23IP",-7.30672524987044
"HIF1A",-7.312796759855
"ELOC",-7.31455677569238
"MTREX",-7.32071724592446
"ICMT",-7.32318513037715
"C11orf54",-7.32900635052884
"TBC1D4",-7.33140097830726
"RWDD1",-7.33227172951612
"FBXO34",-7.3324373154943
"HAS2",-7.33417298569896
"TRMT10C",-7.33767511403056
"ADGRG1",-7.33885598559764
"CPNE8",-7.34668217941797
"TMEM63C",-7.34790052390448
"GPR180",-7.3513673223371
"DSC2",-7.35516938224112
"GPR12",-7.35667802120128
"METTL8",-7.35788309263088
"CCAR1",-7.35836012675998
"CD164",-7.3589363374568
"GINS3",-7.36183597190136
"GRXCR2",-7.36281521054321
"C2orf69",-7.36389049155378
"LINC00444",-7.36934303943531
"TFDP1",-7.37023057291229
"FAM209B",-7.37344010471605
"GALNT1",-7.37647866827325
"FURIN",-7.37693578774527
"YARS1",-7.37814220304976
"PDE12",-7.37999575707054
"PPFIA1",-7.38044095115831
"ZBTB18",-7.38080915288868
"AGPAT3",-7.38270635200125
"ETFBKMT",-7.38604273538875
"ATF6",-7.38610869265441
"RIPK2",-7.38877116898799
"C1orf112",-7.39200315983361
"OLA1",-7.39366442749042
"SAP30",-7.39632582194448
"HECTD1",-7.40046238103291
"WWC1",-7.4040285462681
"S100A3",-7.40426867092265
"JADE3",-7.40510386845369
"ADH1C",-7.40597829532666
"KLF3",-7.40689952574355
"KYAT3",-7.40951125541226
"CPD",-7.41964363159198
"ATAD2",-7.42096100672388
"IMPA2",-7.42763524863656
"CDKL5",-7.42778794844457
"CNR1",-7.42966835534188
"MARCO",-7.43468310803461
"LINC02388",-7.43598397974077
"CLDN14-AS1",-7.43831876031671
"CACNB2",-7.43982667663845
"SCN3A",-7.44961502752159
"FUCA2",-7.45388725355299
"LOC112268301",-7.45537858131177
"ZNF770",-7.45800683899196
"CIAO1",-7.46068153760757
"ZUP1",-7.46359054874446
"XPOT",-7.46435374342415
"PPIL1",-7.4658743457902
"ZNF207",-7.46742717599168
"HDGF",-7.47055428274158
"IL6ST",-7.47057257466458
"SLC11A2",-7.47155506207184
"RNF10",-7.47267493533001
"TMED10",-7.47588774044845
"RC3H2",-7.47617104276327
"SH3PXD2B",-7.47704477038366
"RAVER2",-7.47893932028882
"ZNF592",-7.4836616422563
"TMX1",-7.48430642500513
"ENPEP",-7.48874820778971
"NEPRO",-7.48946212506394
"ZNF354A",-7.49718039264548
"MYO7B",-7.4980873140553
"ANGPT4",-7.50019877099113
"CACNA1E",-7.50942339265141
"ATP6V1A",-7.51041739676301
"NETO1",-7.51703978779357
"TFE3",-7.52032273422831
"LINC02910",-7.52304457222215
"PSEN1",-7.52309799250409
"C1orf115",-7.52431923146853
"ZNF664",-7.5265276531837
"RASD2",-7.52993740567678
"DCAF12",-7.53912453764806
"EPS8",-7.54089144001656
"PLRG1",-7.54258758441346
"LOC105379257",-7.5468720217105
"ARPP19",-7.54803460774439
"TEX2",-7.54808991584277
"SEL1L",-7.54814575462142
"CENPL",-7.54818635743182
"SHLD3",-7.55081730633601
"SOCS5",-7.55516582111057
"CMAS",-7.55616549569838
"PAK2",-7.56159069890331
"NHLRC2",-7.5616732318043
"ZDHHC16",-7.56180160847182
"WDR76",-7.56233778379126
"CLN8",-7.56266772825055
"METTL7A",-7.5667630560709
"BEND7",-7.56736113484327
"RBM47",-7.56958306167995
"GATC",-7.57009446321059
"ELOVL5",-7.57315494106442
"PTER",-7.57375802959395
"CES4A",-7.57497752340096
"SLC4A7",-7.57596273264434
"ABCC2",-7.57712426052656
"SRARP",-7.58202715220418
"AVEN",-7.58611667532265
"AHNAK2",-7.58739948084983
"P2RY12",-7.59141274479523
"BMS1",-7.59755296771813
"GGNBP2",-7.60092430324387
"GPR155",-7.60288296528452
"PPM1D",-7.60595056789194
"ITCH",-7.60884418156182
"CYBB",-7.61237226332931
"FADS1",-7.61363909511914
"ACVRL1",-7.6145130674793
"RBM3",-7.61586939545521
"QRSL1",-7.61608964427721
"ELF2",-7.6204547880688
"ATF4",-7.62251489860932
"RSU1",-7.62284782705226
"NXPE3",-7.62902213286027
"PAICS",-7.63144297575984
"DYNC1I1",-7.63320323381186
"KCNJ11",-7.6357795360518
"GON7",-7.64189976385139
"CH507-42P11.6",-7.64214541942207
"NCKAP1",-7.64861350260959
"RGS9BP",-7.64954521838619
"DTWD1",-7.65336924944032
"ESRRG",-7.65720725870884
"CAB39",-7.65842306027883
"ADAMTS9-AS1",-7.66192333226634
"PHF20L1",-7.66238426569401
"ABLIM3",-7.66452743622849
"USP53",-7.66611593658721
"CNPY3-GNMT",-7.66616472122405
"EIF4E3",-7.66735569681439
"TRIP12",-7.67573379369725
"CEMIP2",-7.67660124969402
"PPARA",-7.6767067520528
"MRPS23",-7.67896017046049
"NANOS1",-7.68283912969999
"NIPAL3",-7.68475349135048
"USP32",-7.68735099304664
"ASB8",-7.68900241954119
"ZNG1C",-7.69016162045458
"ZNF542P",-7.6904337155638
"RAB29",-7.69141828103339
"RIC1",-7.69216187660374
"RPL7L1",-7.69586451133696
"KCNH2",-7.7001797885082
"ZNG1A",-7.70208583587422
"EEF1AKMT4-ECE2",-7.70222654611681
"LOC101927834",-7.70444241180788
"HS6ST1",-7.7065429167907
"GNL3",-7.70784884939288
"CEP55",-7.72004736554809
"DNM2",-7.72329164828682
"BIRC3",-7.7248174983167
"LOC107984347",-7.72663480658985
"CDCP1",-7.72833451059639
"GPR84-AS1",-7.72945301101735
"CD82",-7.73456845824355
"ASF1A",-7.73518613208362
"PLCL2",-7.73546816677198
"ECHDC3",-7.73662639529257
"PNP",-7.73700338846064
"MAPK14",-7.73905161798007
"LONRF3",-7.73981503421682
"SMPDL3A",-7.74424901729644
"LOC107986458",-7.74659905294487
"ASDURF",-7.7608808960395
"ZSCAN16",-7.76127367360045
"MTMR14",-7.76178322052906
"SLC15A2",-7.7658539177245
"ADIPOR2",-7.76664187896246
"NFKBIZ",-7.77935632902855
"ACTR3",-7.78370840750996
"XRN2",-7.78554448149812
"THUMPD3",-7.7895640312229
"RAD51L3-RFFL",-7.79054656447674
"DNAJC25",-7.79063790129758
"TOR1B",-7.79307194437271
"HSD17B4",-7.79702326031528
"STARD13",-7.7990310716121
"KCNIP2-AS1",-7.7990623627355
"TTC19",-7.79916905854886
"ZNF321P",-7.80017999603997
"GALNT4",-7.80037541597674
"MXI1",-7.80073308309352
"CMAHP",-7.80136714349029
"MTM1",-7.80558147286735
"ENTPD6",-7.80860186186854
"DNER",-7.80990145524126
"PLS1",-7.81137338125855
"GTPBP8",-7.81259888133033
"REEP3",-7.81491040163014
"MTDH",-7.81557043790739
"DSE",-7.81602966952864
"MBNL3",-7.816931386057
"SEC14L1",-7.81710930467127
"INTS13",-7.81776868692403
"ETFRF1",-7.81805727553778
"ELANE",-7.81910594966655
"ITPRID2",-7.82218989553388
"WHAMM",-7.82555716847415
"TPPP2",-7.82803669322346
"KLHL31",-7.82818629359322
"RCAN2",-7.82927891719972
"DNAJC3",-7.83395728595153
"DANCR",-7.8385331084672
"ORC1",-7.84105150693189
"CFLAR",-7.84136071866355
"YWHAG",-7.84881426386709
"ADGRL4",-7.85105730993212
"IPO11",-7.85393586536597
"SELENOK",-7.85506926678596
"LOC100287036",-7.85624164695106
"LYSMD3",-7.85855227605767
"ZFP91",-7.85992082892336
"GEMIN8P4",-7.86135618391416
"CDH26",-7.8630218242221
"MCF2L",-7.86482683219619
"RBM18",-7.86623743877304
"LRRN4",-7.8666437066321
"SAP30L",-7.86821725250364
"MSL3",-7.86824084711111
"CRPPA",-7.86911277002743
"LYPD5",-7.8695295960495
"AMMECR1L",-7.87331304667317
"ZNG1E",-7.8752727896129
"BFAR",-7.87984114229148
"MSANTD3",-7.88026167661232
"SEC23A",-7.8830982722612
"MTCH2",-7.88529933420614
"SIRPB2",-7.8866535141624
"EXOC6",-7.89079199226962
"CHP1",-7.8982740471008
"OPTN",-7.90106956171932
"UGGT2",-7.90350968900227
"VSTM2L",-7.90551142042962
"SEC14L2",-7.90708503296361
"WNT5A",-7.9143182833747
"PLCL1",-7.91596324081223
"TUBAL3",-7.91918100658624
"CAMKMT",-7.92088078089647
"BRPF3",-7.92150818827781
"RBM48",-7.93087516952788
"ERO1B",-7.93249513731877
"CGRRF1",-7.93547109493146
"APOB",-7.9425750775728
"MTRR",-7.95104520163556
"HNRNPAB",-7.95224897597294
"BMS1P14",-7.95270432831333
"ABLIM1",-7.95509166599082
"EIF2AK4",-7.95979897090525
"GABRR2",-7.96454537121553
"LOC100287290",-7.96477322452719
"VKORC1L1",-7.96490411584714
"SLC25A12",-7.96506738237974
"TEFM",-7.96576897415814
"PEX11A",-7.96960841735481
"PDZD2",-7.97068617463973
"PHTF2",-7.97348848255218
"LEPROT",-7.97630221091322
"SLC26A2",-7.97817158785104
"IGF2BP2",-7.97828480693636
"PHF5A",-7.99037952804426
"SLC7A2",-7.99139212951073
"LOC107985253",-7.99256949559684
"KYNU",-7.99422849971629
"CDYL2",-7.99461648253178
"SNHG3",-7.99878179793284
"LOC107987150",-7.99928025927315
"MAN1A1",-8.00113432488395
"SHOC2",-8.00477430111038
"LOC101927044",-8.00594842774801
"LOC105377503",-8.0110730322167
"CD58",-8.01388364348125
"TRNR",-8.01724215223969
"SFXN1",-8.02042549965463
"SEH1L",-8.02312589016289
"TRIB2",-8.0324827713843
"NGF",-8.03520379541292
"LINC02984",-8.03900405623749
"CDYL",-8.04369613487895
"SLC38A1",-8.04382896733012
"PRMT3",-8.04696139496632
"CLIP1",-8.04741302323026
"ZNF35",-8.04845560486381
"RAI2",-8.05092414241057
"PITPNA",-8.05167063677112
"OPN4",-8.0564427530574
"MKLN1",-8.05686603522326
"AK3",-8.06150433555634
"PANK1",-8.06263948524992
"ARMT1",-8.06456209927755
"CCDC6",-8.06736815483505
"FARSB",-8.06948531196694
"PDCD10",-8.07095253985671
"C6orf89",-8.07630695273713
"LRRC8E",-8.08179218309662
"MBD4",-8.09002893027155
"TFIP11",-8.10035503923047
"TAF11",-8.10411936133784
"XRCC4",-8.10591969583943
"SDCBP",-8.11404261534116
"LOC105377984",-8.11563872789705
"SLC7A1",-8.11956005851892
"SLC22A15",-8.12033575703074
"NUS1",-8.12984279657797
"AP1S2",-8.13022365627458
"PPP6C",-8.13111768154802
"RTL9",-8.1369506083195
"CCT6A",-8.14082881634439
"BVES",-8.14089584327855
"WASF3",-8.14516967411988
"PIK3C2A",-8.14558673373597
"STXBP6",-8.14765616320109
"CALCRL",-8.15150128119758
"DYM",-8.15669392790927
"ITPK1",-8.1575685176797
"INTS7",-8.15783280885866
"AP5M1",-8.15858180480809
"UBE2D3",-8.16000583437732
"LINC01844",-8.16190640971366
"SERPINE1",-8.16210701245145
"PEX2",-8.16310376808514
"PTPRU",-8.16393264866125
"ATP6V0A2",-8.16680060840847
"HEATR3",-8.16690280051615
"MTIF3",-8.16856145573257
"PRDX1",-8.16955521918968
"HMGCS2",-8.16972408878942
"ERRFI1",-8.17046798421246
"NMT1",-8.17475837544566
"DRAM2",-8.18532354831678
"ABHD15",-8.18612108969049
"SLC7A7",-8.18699199237253
"CENPQ",-8.18742583145707
"HAUS6",-8.19338296841518
"SYAP1",-8.19345154114443
"B4GALT4",-8.19490105354277
"MLEC",-8.19972936119241
"HADHA",-8.20144616618553
"TMEM132C",-8.20329243548642
"PTK2B",-8.20412242913471
"PARP6",-8.20451213658308
"GID4",-8.20750155505902
"RDH10-AS1",-8.2133113336589
"DCUN1D3",-8.21636099255
"GPR137B",-8.21765625634765
"MICALCL",-8.21810411745661
"C9orf47",-8.22027564359196
"USP14",-8.22076588465849
"TOGARAM2",-8.22315432536979
"TATDN2",-8.22337851254388
"TRPC4",-8.22743320725291
"KLF9-DT",-8.22861710933367
"ECPAS",-8.22909734154181
"TEK",-8.22955085296884
"MTO1",-8.24084826936105
"PPM1B",-8.24131596181018
"IRAK4",-8.24152020298103
"RPRD1A",-8.2455532677745
"ST3GAL5",-8.24660338494617
"EEF1AKMT4",-8.2499607411443
"MCMBP",-8.250178724008
"ARSK",-8.25212716931645
"SBK3",-8.25366341321406
"IPO11-LRRC70",-8.25436757124927
"EEF2K",-8.25443592773477
"COP1",-8.26361290250427
"CAB39L",-8.26414331420151
"NECAB1",-8.26599928329231
"HECA",-8.26666899658096
"CMTM8",-8.26795318173067
"EIF4EBP1",-8.27157973321856
"PGD",-8.27772367661347
"PRRG1",-8.27933551816622
"ZNF69",-8.28130738724167
"EYA4",-8.29099802437108
"SOAT1",-8.29195844876146
"DHX29",-8.29553878805609
"ADIPOR1",-8.29574564802016
"RFK",-8.29686833254066
"KCTD9",-8.29990108462754
"POC1B",-8.301398705901
"NPAS2",-8.32139687617485
"LOC105374040",-8.3274135992245
"SLC25A24",-8.32955790571477
"SOD2",-8.33096393691479
"SRP19",-8.33136898361546
"LAPTM4A",-8.33166322216585
"MAP3K6",-8.33199937000601
"SYNE2",-8.34120574161034
"POT1-AS1",-8.34778430900387
"RMC1",-8.35500817649798
"STARD7",-8.35856939947124
"CEP70",-8.36361804230668
"RUNDC3B",-8.36370958991438
"AHCYL1",-8.36531136393621
"CSGALNACT1",-8.3659922627961
"LRRC59",-8.3725115940237
"IDH1",-8.37672506465718
"PET117",-8.3808607201901
"ECT2",-8.38396670111667
"HNRNPA2B1",-8.38475965656716
"NDRG2",-8.38527968881838
"GRB7",-8.38548400459822
"LOC105376067",-8.38934142420592
"DDX21",-8.38951190072321
"COPS5",-8.39144188570905
"CCNQ",-8.39243096788341
"PTEN",-8.39554928936251
"LRP4",-8.40050285771365
"PROSER1",-8.40263495195128
"RGCC",-8.4044337617932
"CCDC68",-8.40473284687354
"SRP72",-8.40706454757424
"ZCCHC2",-8.40748460476613
"AHCTF1",-8.40852927480928
"PPP4R2",-8.40896042226098
"IL6R",-8.40918148658919
"DEK",-8.41585469309165
"LOC107984440",-8.4167788093584
"RALGPS2",-8.41846887517306
"MFF",-8.41864601309925
"SRXN1",-8.41934241973587
"TMEM100",-8.4207826230828
"PRKCE",-8.42434084304681
"GGT5",-8.42558411807294
"CDH19",-8.42739265351606
"USP7",-8.42854287361859
"SLC25A19",-8.42965052307604
"METTL7B",-8.43088578271158
"SAMSN1",-8.43546988961205
"NIPA1",-8.43649153392778
"SHISA4",-8.43887816614243
"ARFGAP3",-8.43967420473629
"LOC107984011",-8.44494032878305
"TENT5C",-8.4451625341672
"LRRFIP2",-8.44526100922778
"PRPF4",-8.4504941866898
"NAA15",-8.45361805107769
"KLHL2",-8.45425607756741
"ANKRD13A",-8.45519562843035
"POC1B-GALNT4",-8.45847192988463
"FAR2",-8.46002095747482
"HK2",-8.46332245561689
"HSD17B11",-8.46613832048412
"EIF2A",-8.46670380208456
"TRNM",-8.46672912711661
"LOC105376294",-8.47053378684563
"CLIC4",-8.47527429153159
"MTCH1",-8.48026482178916
"CMC1",-8.48245023444351
"FOXN3",-8.4836541574904
"EIF3J",-8.4856456626347
"DNA2",-8.48896117588907
"RGL3",-8.49174242502302
"SCGB1D2",-8.49294187688526
"LINC02288",-8.49937463364293
"PCGF6",-8.50946906622626
"GBE1",-8.50996038539468
"SHLD2",-8.51340428336084
"C4orf54",-8.51450687424065
"RDH10",-8.51486556984517
"TMEM43",-8.52129317149263
"TAF8",-8.52574259347137
"TOB2",-8.5275254948343
"MYO19",-8.53009781725782
"GATA2",-8.53310075192513
"CDKN1A",-8.53407736784946
"IL20RA",-8.53611428279809
"LOC105372926",-8.53754814300565
"MANEA",-8.54136280612808
"LOC112268127",-8.55317467000312
"ACSL5",-8.55575031166403
"H1-0",-8.55975739890917
"UBE3A",-8.56002556801669
"NAA20",-8.56286844153555
"LOC102724528",-8.56301066830479
"PLP2",-8.56666109462214
"LTV1",-8.5685944844615
"GPR82",-8.56933508969275
"PPP2R5C",-8.57031604791011
"CLDN12",-8.57054695408011
"KLHL32",-8.57324365451178
"MT1X",-8.57358893375893
"MRPL50",-8.5834710214319
"LOC112267859",-8.58347618578582
"NDRG4",-8.59028018604386
"MAFG",-8.59173235648475
"MACO1",-8.59691586863989
"ANKRD13C",-8.59985405801234
"SEPHS2",-8.60102597107972
"LUCAT1",-8.6022848541534
"SLCO3A1",-8.60367899271358
"TES",-8.61652997237252
"SERTM1",-8.6236270866241
"BMAL1",-8.62519301570565
"LINC00844",-8.63257408447771
"EMB",-8.63687805981052
"PLCD3",-8.63763822282824
"RAB1A",-8.63867692270552
"RNF32",-8.64040102914253
"SLC12A6",-8.64519481416928
"SERPINB1",-8.65223083271082
"MEI4",-8.65916163022281
"FOSL2",-8.65922136281877
"MMADHC",-8.66177101869794
"FZD5",-8.6650958778748
"NDFIP2",-8.67324533803646
"USP8",-8.67516269537244
"SLC5A6",-8.67553986520835
"TACC1",-8.67710511447857
"RNF157-AS1",-8.67923215782277
"TFEC",-8.68235394381274
"LOC101929258",-8.68260913926257
"GOLPH3",-8.68434004660586
"PIERCE2",-8.6859100085946
"CTNNBIP1",-8.68893832575752
"SAA2",-8.68975130825703
"DLAT",-8.6902729758129
"LRRC8A",-8.69239434366732
"CLEC16A",-8.69259099198708
"FAM222B",-8.6960817082284
"KLHL23",-8.69791032713058
"FMO5",-8.69924902191301
"SLC35E1",-8.701432905134
"CTNNA1",-8.70493142040369
"GDE1",-8.70676815532982
"GJA9-MYCBP",-8.71892044606215
"ELOA",-8.72231728798914
"PPARG",-8.72593521845136
"SLC49A4",-8.72938997120787
"PRIMA1",-8.73781299224987
"C6orf120",-8.74066774721077
"NUDT15",-8.74507298064447
"PNPLA8",-8.74724042230295
"SPIDR",-8.74803099508456
"PDE2A-AS2",-8.74869401140452
"R3HDM1",-8.75144465234188
"GPN1",-8.75376073724465
"C1RL",-8.75762694887124
"KLF13",-8.75982776801027
"PRODH",-8.76747934745759
"ABCD3",-8.76959663589967
"CLCN5",-8.77066064155585
"CACNA2D3",-8.77067921856197
"YY1",-8.77663553879162
"LOC105369714",-8.77887764397587
"HS6ST2",-8.78184760355815
"ACLY",-8.78317026455788
"GNPAT",-8.78378832262534
"IDE",-8.78921184063984
"PHOSPHO2-KLHL23",-8.78976577131387
"MARCHF5",-8.80518080777269
"LOC105379814",-8.80640022346902
"UGP2",-8.80763042431218
"UBE2E1",-8.80992999957466
"ARHGAP27P2",-8.81125601984796
"SHMT1",-8.81174950968785
"RFFL",-8.81305229683045
"NFE2L3",-8.8150207467519
